GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK/AerialAbility,GK/CommandOfArea,GK/Communication,GK/Eccentricity,GK/Handling,GK/Kicking,GK/OneOnOnes,GK/Reflexes,GK/RushingOut,GK/TendencyToPunch,GK/Throwing,Tech/Corners,Tech/Crossing,Tech/Dribbling,Tech/Finishing,Tech/FirstTouch,Tech/Freekicks,Tech/Heading,Tech/LongShots,Tech/Longthrows,Tech/Marking,Tech/Passing,Tech/PenaltyTaking,Tech/Tackling,Tech/Technique,Mental/Aggression,Mental/Anticipation,Mental/Bravery,Mental/Composure,Mental/Concentration,Mental/Vision,Mental/Decisions,Mental/Determination,Mental/Flair,Mental/Leadership,Mental/OffTheBall,Mental/Positioning,Mental/Teamwork,Mental/Workrate,Phy/Acceleration,Phy/Agility,Phy/Balance,Phy/Jumping,Phy/LeftFoot,Phy/NaturalFitness,Phy/Pace,Phy/RightFoot,Phy/Stamina,Phy/Strength,Hidden/Consistency,Hidden/Dirtiness,Hidden/ImportantMatches,Hidden/InjuryProness,Hidden/Versatility,Personality/Adaptability,Personality/Ambition,Personality/Loyalty,Personality/Pressure,Personality/Professional,Personality/Sportsmanship,Personality/Temperament,Personality/Controversy,Positions/PositionsDesc,Positions/PositionsDescVal,Positions/Striker,Positions/AttackingMidfielder,Positions/Centre,Positions/Defender,Positions/DefensiveMidfielder,Positions/Goalkeeper,Positions/Left,Positions/Midfielder,Positions/Right,Positions/Sweeper,Positions/WingBack,Positions/AttackingMidCentral,Positions/AttackingMidLeft,Positions/AttackingMidRight,Positions/DefenderCentral,Positions/DefenderLeft,Positions/DefenderRight,Positions/MidfielderCentral,Positions/MidfielderLeft,Positions/MidfielderRight,Positions/WingBackLeft,Positions/WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47
29/6/2010,Cani,823746,796,8/3/1981,28,0,0,0,0,5402,7000,7000,152,147,5224975,180,75,M/AM RLC,2,2,3,2,1,1,3,7,3,2,2,15,16,16,12,17,11,7,13,6,5,17,12,7,17,10,13,11,16,13,18,15,14,17,12,13,7,13,11,12,14,11,10,13,13,12,20,13,10,12,11,16,8,13,12,15,10,12,13,14,11,9,M/AM RLC,416,3,20,20,1,2,1,15,20,19,1,1,20,15,19,1,1,1,15,15,16,1,1,132,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Cadú,315172,1651,4/23/1982,28,0,0,0,0,2862,4000,5000,123,107,516104,177,68,M/AM C,1,1,3,2,1,1,1,1,1,3,2,9,12,12,15,12,10,15,12,4,6,14,10,5,12,12,11,10,13,11,6,12,13,12,9,15,9,15,15,12,9,11,9,7,11,12,20,13,11,9,8,9,10,12,10,14,10,11,11,12,13,5,M/AM C,411,10,20,20,1,1,1,8,20,10,1,1,20,8,10,1,1,1,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Albert Crusat,824298,796,5/13/1982,28,0,0,0,0,4761,6250,6250,142,138,5766668,164,68,M/AM LC,1,3,3,3,3,3,3,7,1,3,2,15,15,15,13,12,9,5,12,6,2,13,10,5,14,15,11,13,8,11,14,12,16,14,9,14,8,13,13,17,15,10,4,20,13,17,8,13,8,13,14,15,7,11,13,15,14,14,13,10,7,7,M/AM LC,414,7,20,15,1,1,1,20,20,10,1,1,15,20,10,1,1,1,15,19,10,1,1,7.03687E+13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29/6/2010,Xisco,6704110,796,9/5/1980,29,0,0,0,0,4356,5850,5850,140,132,3377664,175,69,AM/S RLC,1,3,1,1,1,2,1,8,3,1,2,12,14,15,12,11,11,7,14,5,3,14,11,6,14,14,10,15,9,11,13,10,16,15,5,15,6,8,11,15,14,7,8,20,11,14,10,13,9,13,12,12,9,13,13,16,17,12,15,14,11,12,AM/S RLC,626,20,18,20,1,1,1,18,12,15,1,1,17,18,15,1,1,1,1,12,12,1,1,7.10559E+13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
29/6/2010,Valdo,824071,12,4/23/1981,29,0,0,6,2,4556,6250,6750,140,135,4347441,184,78,M/AM/S RC,2,2,3,3,2,2,1,4,2,1,3,6,13,14,12,14,9,10,8,9,5,14,15,9,14,11,13,10,12,14,13,13,15,14,10,16,5,9,10,16,15,6,12,8,10,15,20,14,10,14,12,11,14,16,15,15,15,15,15,10,15,10,M/AM/S RC,423,16,20,20,1,1,1,10,20,20,1,1,20,10,20,1,1,1,1,10,15,1,1,1.75923E+13,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29/6/2010,Tomas Rosicky,130701,763,10/4/1980,29,71,19,2,0,5776,8100,7500,170,152,-1,179,67,M/AM RLC,2,3,1,1,3,1,1,10,3,1,2,15,13,15,12,15,14,8,16,7,10,16,12,10,17,10,14,12,14,13,16,14,16,15,12,15,12,14,13,13,13,12,8,15,10,13,20,13,10,13,7,14,19,13,15,18,16,14,17,14,18,4,M/AM RLC,416,1,20,20,1,1,1,18,20,16,1,1,20,17,16,1,1,1,15,18,15,1,1,1.41287E+14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
29/6/2010,Tamás Hajnal,6000561,773,3/15/1981,29,34,4,0,0,4750,7590,6500,151,138,7238275,169,65,M/AM C,2,3,3,3,3,2,3,8,2,1,1,15,13,15,11,14,14,7,13,4,6,14,14,9,16,12,9,11,12,12,17,15,14,16,11,13,8,10,12,16,18,10,6,13,10,11,20,14,8,7,7,12,12,14,14,11,9,13,16,15,12,8,M/AM C,411,1,20,20,1,8,1,14,20,12,1,1,20,14,12,1,1,1,16,13,11,1,1,8.7961E+12,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29/6/2010,Sébastien Roudet,3503022,769,6/16/1981,29,0,0,2,0,4096,5750,5750,142,128,2758727,180,68,M/AM LC,1,2,2,1,2,3,3,2,3,1,3,13,15,13,8,14,14,10,11,6,5,15,12,5,14,11,14,11,14,14,14,13,13,11,11,13,8,13,14,14,13,13,10,20,10,12,8,15,9,14,6,10,7,10,18,14,16,13,17,14,14,7,M/AM LC,414,10,20,20,1,10,1,16,20,13,1,1,20,16,13,1,1,1,18,16,13,1,1,1.40737E+14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/6/2010,Scott Parker,103424,765,10/13/1980,29,3,0,12,0,5750,7750,7750,152,152,17176659,176,70,DM/M C,2,2,1,2,1,3,3,5,2,3,2,9,10,15,11,14,12,13,13,8,14,15,10,16,13,16,11,18,13,15,11,13,18,11,17,13,15,16,20,13,13,12,10,9,16,13,20,18,15,18,15,17,12,7,14,12,12,17,15,15,15,4,DM/M C,421,1,15,20,1,18,1,1,20,10,1,1,15,1,1,1,1,1,20,1,10,1,1,2.33646E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29/6/2010,Riki,7443121,796,8/11/1980,29,0,0,0,0,4900,7000,7000,157,140,10501594,187,84,AM/S LC,3,1,1,3,2,3,2,5,3,2,2,11,10,17,11,13,7,9,14,7,6,14,14,8,17,12,11,9,12,11,14,12,14,17,12,17,10,11,13,15,16,6,15,20,10,14,10,16,7,11,10,12,8,9,15,16,9,12,12,15,10,11,AM/S LC,624,20,18,20,1,1,1,16,12,1,1,1,18,16,1,1,1,1,5,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Riccardo Taddei,3801458,776,9/5/1980,29,0,0,1,0,2750,6050,6050,124,116,1795222,171,65,M/AM/S RC,2,2,1,2,3,1,3,7,2,2,2,13,11,14,15,14,15,4,16,5,3,13,11,4,17,4,8,7,10,11,15,10,14,12,10,14,8,10,12,12,14,7,6,20,6,12,10,14,7,7,5,15,20,12,14,16,14,14,14,15,10,4,M/AM/S RC,423,18,20,20,1,1,1,10,20,20,1,1,20,10,20,1,1,1,1,1,12,1,1,1.77296E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29/6/2010,Maxi Rodríguez,6300474,1649,1/2/1981,29,41,12,0,0,4970,7755,7750,169,141,13330917,180,79,M/AM RC,1,1,3,3,2,3,2,1,3,1,1,14,14,13,14,14,10,12,13,4,9,14,13,10,14,13,15,14,16,14,12,14,15,16,10,16,12,14,13,11,14,15,11,13,16,12,20,14,14,14,5,13,8,17,16,16,17,16,17,17,18,6,M/AM RC,413,10,20,18,1,9,1,12,20,20,1,1,18,12,20,1,1,1,15,12,18,1,1,56,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Luis García,824445,796,2/6/1981,29,7,0,0,0,4900,7050,7050,160,140,6919789,180,68,AM/S C,1,3,2,3,3,1,2,4,2,3,2,13,14,15,13,12,15,11,14,9,6,12,19,6,15,12,11,14,12,11,12,13,16,15,13,16,8,16,14,15,14,12,10,11,12,15,20,14,10,11,9,14,9,10,14,16,15,13,15,13,13,8,AM/S C,621,20,17,20,1,1,1,10,1,14,1,1,17,10,14,1,1,1,1,1,1,1,1,12304,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Leon Osman,106728,765,5/17/1981,29,0,0,0,0,4600,6700,6700,150,142,7279878,173,64,M/AM RC,3,2,1,1,1,1,1,4,2,1,3,10,12,17,14,16,12,10,14,1,8,14,15,12,14,8,13,13,14,13,15,13,14,14,9,15,12,15,15,13,15,11,6,13,15,10,20,14,7,14,8,13,10,12,6,10,15,11,15,14,17,3,M/AM RC,413,7,20,20,1,12,1,14,20,18,1,1,20,10,17,1,1,1,18,14,18,1,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Javier Camuñas,823898,796,7/17/1980,29,0,0,0,0,4830,6500,6500,144,139,9745239,173,71,M/AM/S LC,3,2,1,2,2,2,3,10,2,1,2,13,12,15,14,7,11,6,10,5,4,13,11,10,14,14,12,11,13,12,15,12,14,16,7,16,10,12,14,16,14,10,6,10,8,15,20,15,11,10,7,11,4,13,13,14,11,12,14,11,8,13,M/AM/S LC,424,16,20,20,1,1,1,15,20,14,1,1,20,15,14,1,1,1,5,12,1,1,1,1.09951E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29/6/2010,Jaime Valdés,127959,1652,1/11/1981,29,3,0,0,0,3500,6000,6500,140,130,41479196,175,69,M/AM LC,3,2,3,3,1,1,1,7,3,2,3,14,15,15,12,14,12,7,13,5,6,14,14,4,14,10,9,9,12,10,13,13,10,15,6,14,9,10,12,13,13,12,8,14,12,13,20,12,10,13,11,10,8,13,14,16,10,11,9,9,13,11,M/AM LC,414,8,20,16,1,1,1,20,20,14,1,1,16,20,14,1,1,1,15,15,8,1,1,8.85114E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
29/6/2010,Giuseppe Colucci,704213,776,8/24/1980,29,0,0,5,0,3906,5900,5900,125,125,2529367,180,73,M/AM RC,1,1,1,1,1,1,1,1,1,1,1,16,13,12,9,14,13,8,10,7,7,15,13,11,13,13,12,11,13,10,14,12,13,13,10,14,10,13,11,12,11,7,9,14,14,13,20,11,9,10,12,13,14,15,12,14,10,8,14,17,12,12,M/AM RC,413,1,20,20,1,5,1,10,20,15,1,1,20,10,15,1,1,1,15,10,15,1,1,7.03687E+13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29/6/2010,Giuliano Amaral,19009279,1651,9/8/1980,29,0,0,0,0,1500,5650,5250,110,106,265543,172,63,DM/M/AM C,3,1,3,3,1,3,3,3,2,3,1,10,12,13,11,13,10,6,12,7,12,13,12,11,13,11,11,12,12,11,12,12,12,15,9,12,11,12,13,14,14,8,6,7,13,14,20,13,5,12,7,11,7,12,14,13,12,15,15,14,14,8,DM/M/AM C,431,1,19,20,1,16,1,11,20,11,1,1,19,7,7,1,1,1,20,11,11,1,1,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Giampiero Pinzi,3801517,776,3/11/1981,29,1,0,27,3,3750,6400,6400,135,128,5659681,180,73,DM/M C,2,1,3,2,3,2,1,1,2,2,1,10,10,11,8,12,6,6,13,9,14,13,10,15,11,15,14,16,13,15,11,14,18,6,13,13,14,16,15,12,13,14,10,10,11,11,20,15,12,16,15,12,10,15,17,8,9,16,14,6,10,13,DM/M C,311,1,15,20,1,20,1,1,20,14,1,12,15,1,13,1,1,1,20,1,14,1,12,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Geoffrey Doumeng,6200078,769,11/9/1980,29,0,0,0,0,1050,5400,5400,130,119,1410125,168,62,M/AM C,2,2,1,2,3,1,2,3,3,1,3,14,14,12,6,13,14,6,14,5,3,14,12,6,13,6,12,10,13,13,13,12,14,9,5,11,7,13,12,15,13,11,4,12,12,14,20,13,6,13,7,10,9,8,8,13,12,12,11,14,13,10,M/AM C,411,1,17,20,1,10,1,1,20,12,1,1,17,1,12,1,1,1,20,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Geoffrey Dernis,3502471,769,12/24/1980,29,0,0,0,0,1350,5850,5850,140,131,2829678,171,66,M/AM LC,2,2,3,2,1,2,3,5,1,2,2,14,13,13,7,12,14,6,16,8,5,14,11,5,14,10,12,13,13,13,15,11,14,11,13,11,10,12,14,14,13,11,5,20,12,13,12,15,11,14,7,14,10,8,15,15,14,13,15,15,13,9,M/AM LC,414,1,20,20,1,1,1,17,20,13,1,1,20,17,13,1,1,1,15,17,13,1,1,5.49756E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29/6/2010,Gary Taylor-Fletcher,134115,765,6/4/1981,29,0,0,0,0,2800,5700,5700,119,116,2754344,183,77,M/AM RC,1,2,3,1,3,1,2,4,1,2,2,9,13,14,14,11,11,13,11,12,3,13,12,4,12,12,14,11,13,12,8,12,15,13,3,16,8,13,16,11,15,14,10,6,10,11,20,12,13,14,5,16,12,17,7,11,15,15,14,12,15,4,M/AM RC,413,15,20,18,1,8,1,1,20,20,1,1,18,1,20,1,1,1,14,1,20,1,1,5.49756E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29/6/2010,Elkin Soto,309288,1653,8/4/1980,29,24,10,0,0,3800,6000,6750,145,130,2530492,178,71,M/AM LC,1,1,2,2,3,3,1,6,2,3,1,14,13,16,11,13,10,9,15,11,5,13,11,8,16,10,14,13,14,12,12,12,16,10,8,14,7,9,11,14,12,9,11,20,11,13,12,11,10,15,11,11,6,13,12,15,18,16,15,16,9,11,M/AM LC,414,1,20,20,1,1,1,19,20,1,1,1,20,18,1,1,1,1,15,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Corona,812822,796,2/12/1981,29,0,0,7,1,4356,6500,6500,148,132,3979532,174,68,M/AM C,1,1,1,3,2,3,1,5,2,3,3,12,11,13,10,16,15,8,10,6,9,15,13,11,15,9,12,10,12,12,15,13,10,15,9,14,11,12,10,14,14,10,8,11,12,14,20,12,10,11,8,13,9,12,8,11,11,15,10,12,14,18,M/AM C,411,10,20,20,1,8,1,13,20,12,1,1,20,13,12,1,1,1,18,8,7,1,1,8.79609E+12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29/6/2010,Anel Dzaka,6001949,771,9/19/1980,29,0,0,1,0,2800,5000,5000,125,110,1336183,178,76,DM/M/AM C,2,2,1,2,1,2,3,4,2,1,2,12,12,8,10,13,10,8,12,5,7,13,11,8,13,12,11,10,12,12,13,12,11,12,11,12,6,11,12,13,13,13,8,15,12,10,20,11,10,9,8,8,8,12,10,11,11,10,11,13,10,12,DM/M/AM C,431,1,20,20,1,16,1,1,20,13,1,1,20,1,1,1,1,1,15,1,13,1,1,2.19902E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29/6/2010,Andrey Arshavin,478803,791,5/29/1981,29,51,16,0,0,7310,9250,8500,171,171,-1,172,69,M/AM RLC,1,2,1,3,1,2,3,8,3,2,3,15,12,18,16,17,11,4,14,4,4,15,11,7,17,11,16,14,15,12,16,16,14,17,13,17,10,11,13,16,17,16,5,16,12,14,20,14,11,10,10,14,8,15,12,16,10,10,11,15,14,18,M/AM RLC,416,14,20,20,1,1,1,17,20,16,1,1,20,17,16,1,1,1,15,16,15,1,1,2.26994E+15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
29/6/2010,Aliaksandr Hleb,876852,758,5/1/1981,29,52,7,0,0,5402,8085,7500,164,147,5517872,178,69,M/AM RLC,2,2,2,3,3,1,3,2,2,1,1,10,12,16,5,16,9,4,5,7,5,16,11,7,17,8,13,6,9,11,13,9,7,17,6,16,8,13,9,16,16,11,6,18,10,12,20,9,6,10,5,11,8,16,9,17,10,14,8,12,10,13,M/AM RLC,416,1,20,17,1,1,1,20,20,18,1,1,17,20,18,1,1,1,15,15,16,1,1,5.50847E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29/6/2010,Alex Pinardi,703061,776,9/5/1980,29,0,0,5,2,3000,6000,6000,140,122,2693403,180,72,M/AM RLC,1,2,3,2,3,2,1,6,3,3,2,13,12,14,13,12,13,7,10,1,6,14,14,8,14,16,10,13,10,12,14,12,13,14,4,12,10,7,6,13,12,12,8,20,8,12,15,13,14,12,9,11,5,13,12,17,14,12,12,16,10,10,M/AM RLC,416,1,20,20,1,1,1,17,20,15,1,1,20,17,15,1,1,1,15,15,15,1,1,134234112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Alejandro Domínguez,950232,1649,6/10/1981,29,0,0,0,0,5329,6569,7250,155,146,86992260,175,71,M/AM/S RLC,3,1,3,1,3,2,3,4,3,3,1,15,13,15,15,14,16,7,13,2,6,15,19,6,16,5,12,10,14,8,15,12,17,16,7,15,4,13,14,15,16,8,8,9,16,15,20,13,10,14,10,12,13,13,13,16,11,16,14,10,16,13,M/AM/S RLC,426,16,20,20,1,1,1,16,20,15,1,1,20,16,15,1,1,1,1,12,12,1,1,1040,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Yossi Benayoun,2008550,775,5/5/1980,30,78,20,11,5,5929,8470,7500,154,154,25299999,173,70,M/AM RLC,2,3,3,2,3,1,1,4,2,2,3,12,13,16,11,15,13,6,11,12,9,14,14,7,16,7,14,12,15,14,14,15,15,14,9,15,12,15,19,14,15,10,7,14,14,14,20,15,6,14,7,15,10,15,18,17,15,10,20,16,15,5,M/AM RLC,416,7,20,20,1,1,1,17,20,18,1,1,20,17,17,1,1,1,15,15,18,1,1,7.09185E+13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
29/6/2010,Vitaliy Kutuzov,485540,758,3/20/1980,30,46,13,0,0,3782,6500,6050,140,123,2837818,183,83,S RLC,2,1,2,2,3,3,2,2,3,3,3,8,12,14,11,13,10,9,12,6,6,13,10,8,15,12,11,10,13,9,13,12,19,14,11,13,10,11,10,12,12,16,12,8,13,13,20,14,14,12,7,10,9,11,17,14,20,14,17,12,15,4,S RLC,606,20,15,20,1,1,1,15,12,15,1,1,15,15,15,1,1,1,1,12,12,1,1,4.43254E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29/6/2010,Tim Cahill,108267,1435,12/6/1979,30,34,18,0,0,5929,8250,7750,162,154,13701083,178,69,M/AM C,2,1,2,3,3,1,2,1,1,1,1,5,12,12,15,14,11,19,13,5,13,14,15,13,14,18,18,19,15,16,9,14,17,10,16,17,17,16,18,11,16,15,14,10,18,13,20,17,15,15,14,17,12,13,13,15,15,15,15,13,13,12,M/AM C,411,13,20,20,1,7,1,1,20,12,1,1,20,1,1,1,1,1,18,1,12,1,1,65576,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Tim Borowski,6000749,771,5/2/1980,30,33,2,15,0,4900,6900,6900,150,140,6567202,194,84,M/AM C,1,1,1,2,2,2,2,5,3,2,1,11,15,8,16,13,11,14,15,12,8,16,14,8,13,11,17,12,17,16,15,16,15,9,12,9,10,14,7,8,8,14,16,17,9,15,20,12,14,13,11,16,14,16,12,17,14,14,14,13,11,6,M/AM C,411,1,16,20,1,14,1,14,20,9,1,1,16,10,9,1,1,1,20,14,9,1,1,8.79609E+12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29/6/2010,Thiago Gentil,308419,1651,4/8/1980,30,0,0,0,0,2750,5500,5700,119,114,862153,177,74,AM/S RLC,1,3,2,3,2,2,1,2,3,1,3,15,13,15,11,14,15,12,13,6,4,13,15,8,15,5,9,9,10,11,14,11,8,15,5,13,7,12,12,13,15,7,11,20,12,13,5,11,8,8,8,12,7,10,13,14,16,11,6,5,14,11,AM/S RLC,626,20,17,20,1,3,1,17,12,16,1,1,17,17,16,1,1,1,10,12,12,1,1,8.80125E+13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
29/6/2010,Steven Gerrard,108658,765,5/30/1980,30,84,17,4,1,7744,8800,8800,185,176,151878499,186,79,M/AM RC,3,2,1,1,1,3,3,1,2,1,1,13,16,15,16,15,13,11,18,3,11,17,14,16,15,18,16,17,15,15,15,16,18,14,15,15,14,14,12,14,14,16,14,13,16,15,20,18,16,14,14,17,15,20,10,20,19,18,16,5,14,13,M/AM RC,413,8,20,20,12,13,1,12,20,17,1,12,20,1,17,1,1,12,18,12,17,1,12,8.79609E+12,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29/6/2010,Stefano Mauri,6100283,776,1/8/1980,30,6,0,0,0,4000,6500,6500,150,134,2068691,184,77,M/AM LC,1,3,2,3,1,1,3,6,3,1,3,12,14,14,12,13,11,14,14,7,8,14,11,11,14,10,12,11,13,10,14,13,13,13,10,17,9,14,12,12,13,13,12,20,13,12,12,13,14,12,12,13,12,15,7,13,12,12,10,11,13,11,M/AM LC,414,1,20,20,1,1,1,18,20,14,1,1,20,18,14,1,1,1,15,15,13,1,1,5.49756E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29/6/2010,Steed Malbranque,3501514,769,1/6/1980,30,0,0,1,0,4761,6500,7000,144,138,19623231,168,73,M RLC,3,1,2,1,1,1,1,1,2,3,1,10,13,18,8,16,10,6,10,5,10,15,13,14,17,13,13,13,14,13,16,13,8,16,8,15,13,15,15,11,14,16,5,14,8,11,20,6,12,7,7,12,10,14,15,8,11,10,7,18,15,2,M RLC,406,1,15,15,1,1,1,19,20,20,1,1,15,15,15,1,1,1,15,19,20,1,1,5.49756E+11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
