GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
15-07-16,17.3.2.23,Roman Weidenfeller,6000546,771,06-Aug-80,35,5,0,3,0,4400,6650,6900,157,138,549447,190,88,GK ,13,10,16,12,15,10,17,16,13,15,9,8,3,2,1,7,12,8,1,1,3,8,2,2,7,14,13,18,9,15,6,12,16,5,15,5,16,12,10,10,12,16,13,20,15,9,6,12,16,17,14,18,3,12,5,13,17,15,14,8,7,17,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roman Weidenfeller,£900Th. ,Bundesliga
15-07-16,17.3.2.23,Yann Sommer,69000199,798,17-Dec-88,27,22,0,31,0,6850,7350,7350,150,147,24244126,183,79,GK ,11,15,10,13,12,16,17,16,18,8,15,5,2,2,1,11,8,7,2,3,1,12,5,3,12,10,17,12,18,13,10,15,14,3,11,2,14,17,10,14,11,14,9,15,17,10,20,13,12,16,5,15,5,12,10,12,14,17,17,12,16,6,5,5,3,3,5,1,1,GK ,0,20,1,1,1,1,3,1,1,5,1,1,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yann Sommer,£8.10m ,Bundesliga
15-07-16,17.3.2.23,Marwin Hitz,69000798,798,18-Sep-87,28,2,0,0,0,6400,6900,6900,139,138,12926223,192,84,GK ,12,11,15,8,14,10,16,17,14,10,12,9,1,3,3,9,12,7,2,3,1,8,1,1,10,8,13,11,14,16,8,12,13,2,10,3,13,15,10,13,13,10,15,14,11,10,20,12,15,17,11,16,6,12,14,10,15,13,12,8,10,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marwin Hitz,£3.60m ,Bundesliga
15-07-16,17.3.2.23,Roman Bürki,69005372,798,14-Nov-90,25,5,0,12,0,4600,7100,7100,148,142,26794908,187,85,GK ,12,13,14,11,12,17,14,15,18,9,16,3,3,1,2,10,8,7,1,2,1,11,5,2,10,16,16,17,17,10,9,11,16,3,10,2,11,15,10,14,12,16,12,14,16,10,20,13,15,12,13,12,5,12,11,15,10,14,17,8,11,8,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roman Bürki,£8.10m ,Bundesliga
15-07-16,17.3.2.23,Igor Berezovskyi,71029815,800,24-Aug-90,25,0,0,15,0,3600,4850,5100,117,107,91135,194,83,GK ,13,12,12,5,12,15,14,13,10,9,11,3,2,3,2,7,3,8,3,3,3,9,4,3,7,13,10,12,9,9,6,11,12,11,8,2,12,13,12,11,13,11,16,7,16,9,20,10,12,13,3,12,10,9,16,14,9,11,11,10,8,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Igor Berezovskyi,£225Th. ,Bundesliga
15-07-16,17.3.2.23,Rune Jarstein,752688,786,29-Sep-84,31,40,0,13,0,4790,6540,6790,136,136,232186002,190,82,GK ,14,16,11,12,14,13,13,15,16,13,15,7,2,2,3,9,11,2,3,2,2,10,3,1,10,10,15,10,14,13,8,11,12,3,8,2,12,14,10,12,13,16,15,14,13,10,20,12,15,11,5,11,10,12,10,15,13,13,12,10,19,14,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rune Jarstein,£2.25m ,Bundesliga
15-07-16,17.3.2.23,Manuel Neuer,8718372,771,27-Mar-86,30,71,0,20,0,9650,9650,9650,193,193,232186002,192,90,GK ,14,19,12,16,16,19,19,18,20,8,20,11,2,2,2,13,13,10,3,2,3,13,10,1,12,8,20,16,20,14,12,12,18,6,13,3,18,16,14,15,18,16,15,15,13,10,20,12,17,17,7,19,4,15,5,13,15,20,16,12,19,8,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.60288E+16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manuel Neuer,£36.00m ,Bundesliga
15-07-16,17.3.2.23,René Adler,890482,771,15-Jan-85,31,12,0,4,0,6300,6800,6800,160,136,232186002,190,85,GK ,11,10,13,8,15,11,17,16,14,12,10,3,2,1,2,10,7,7,2,2,1,8,4,3,10,10,14,10,12,14,7,12,12,7,11,3,16,15,10,12,15,12,14,15,13,10,20,11,14,15,3,12,15,12,10,15,16,10,18,14,10,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,René Adler,£1.80m ,Bundesliga
15-07-16,17.3.2.23,Patric Klandt,890578,771,29-Sep-83,32,0,0,0,0,1756,5750,5750,120,115,177836,184,80,GK ,8,12,14,8,15,14,11,15,12,12,14,5,1,1,2,6,7,2,1,2,2,3,2,2,6,10,10,11,10,14,7,10,14,2,13,2,13,13,10,9,12,15,12,6,13,8,20,10,13,14,11,12,4,11,20,14,15,12,14,14,13,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patric Klandt,£180Th. ,Bundesliga
15-07-16,17.3.2.23,Thomas Kessler,894120,771,20-Jan-86,30,0,0,0,0,2400,6100,6100,130,122,1817119,197,92,GK ,13,12,13,5,12,14,15,16,12,14,13,8,1,1,2,6,11,8,1,1,3,7,13,2,7,7,14,12,11,12,6,13,8,5,14,5,13,18,10,8,8,15,17,10,15,10,20,14,15,13,5,10,12,11,11,8,20,8,13,17,20,4,1,1,1,1,1,1,1,GK ,0,20,1,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thomas Kessler,£450Th. ,Bundesliga
15-07-16,17.3.2.23,Daniel Heuer Fernandes,91013663,788,13-Nov-92,23,0,0,5,0,4150,5150,5650,120,113,371214,188,81,GK ,12,13,13,4,12,14,14,14,11,9,12,6,3,1,3,10,8,7,1,2,2,11,2,3,9,10,11,13,10,11,10,10,14,7,11,3,12,12,12,9,13,11,14,8,11,9,20,11,11,17,6,17,3,11,16,14,12,9,14,14,11,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniel Heuer Fernandes,£540Th. ,Bundesliga
15-07-16,17.3.2.23,Timo Horn,91014821,771,12-May-93,23,0,0,4,0,6200,7200,7200,160,144,9000000,192,90,GK ,12,11,10,10,14,13,16,16,13,12,15,9,2,2,1,11,11,7,3,2,1,10,5,3,10,10,16,12,17,15,8,14,14,3,10,3,15,13,10,13,14,15,15,20,17,10,8,11,16,17,5,15,10,12,10,15,13,14,17,15,18,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Timo Horn,£10.80m ,Bundesliga
15-07-16,17.3.2.23,Alexander Schwolow,91105570,771,02-Jun-92,24,0,0,0,0,3907,6150,6400,128,123,3902102,189,83,GK ,10,10,14,8,12,13,15,15,11,10,13,4,3,3,3,11,8,7,1,3,2,10,4,2,11,8,11,10,15,14,9,13,11,1,9,1,10,15,12,13,12,10,11,14,14,10,20,14,12,17,6,16,6,11,9,12,14,10,16,14,17,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alexander Schwolow,£3.60m ,Bundesliga
15-07-16,17.3.2.23,Niklas Lomb,91108274,771,28-Jul-93,22,0,0,0,0,2100,5100,5100,127,102,216900,188,89,GK ,11,10,11,13,12,12,13,13,12,7,9,5,2,3,1,1,9,1,3,2,3,4,1,3,5,6,12,10,8,11,9,15,17,1,12,2,11,9,9,13,8,7,14,5,4,15,20,8,12,10,7,10,10,10,19,11,11,12,12,12,18,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Niklas Lomb,£270Th. ,Bundesliga
15-07-16,17.3.2.23,Jannik Huth,91136179,771,15-Apr-94,22,0,0,0,0,2450,4950,4950,120,99,220060,185,78,GK ,10,10,11,4,14,12,7,14,10,10,12,5,1,3,3,2,10,1,3,1,3,1,2,2,5,7,12,9,9,9,8,14,13,1,13,2,12,9,6,14,17,9,12,8,9,12,20,2,7,10,10,10,10,10,6,13,13,14,14,14,14,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jannik Huth,£900Th. ,Bundesliga
15-07-16,17.3.2.23,Bernd Leno,92012109,771,04-Mar-92,24,1,0,14,0,6950,7700,7950,163,154,45526646,190,79,GK ,11,15,11,8,16,14,17,17,16,12,12,9,3,2,2,10,12,6,1,1,3,9,2,3,10,8,16,13,15,16,7,14,14,2,10,1,14,16,10,13,15,13,15,14,14,10,20,12,12,17,4,17,2,13,12,18,12,16,16,10,14,8,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bernd Leno,£14.40m ,Bundesliga
15-07-16,17.3.2.23,Felix Wiedwald,92018033,771,15-Mar-90,26,0,0,0,0,4350,6350,6350,129,127,2284702,190,85,GK ,12,14,10,12,12,11,15,15,16,10,14,8,1,2,3,10,11,8,2,2,3,9,2,3,10,10,15,13,13,11,8,11,15,1,10,1,12,15,10,12,13,14,14,12,15,10,20,12,15,14,10,13,4,11,11,16,13,13,14,10,8,10,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Felix Wiedwald,£1.80m ,Bundesliga
15-07-16,17.3.2.23,Marius Müller,92018446,771,12-Jul-93,23,0,0,0,0,3605,6100,6100,138,122,1281917,192,84,GK ,14,12,11,9,14,10,16,15,15,10,11,6,1,1,3,8,11,7,2,1,1,8,3,2,9,8,14,13,10,12,7,10,11,3,8,3,12,13,10,13,12,14,16,10,15,10,20,12,15,15,5,13,8,11,8,14,10,9,16,12,14,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marius Müller,£675Th. ,Bundesliga
15-07-16,17.3.2.23,Christian Mathenia,92021439,771,31-Mar-92,24,0,0,0,0,2750,6250,6250,130,125,4689320,189,90,GK ,11,10,12,6,15,11,14,17,10,8,10,8,2,2,2,7,11,9,3,3,2,7,4,1,7,4,13,11,11,15,6,13,14,11,10,4,13,13,13,11,9,14,13,9,13,10,20,12,17,17,5,17,5,11,6,12,14,14,16,15,16,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Christian Mathenia,£1.35m ,Bundesliga
15-07-16,17.3.2.23,Timon Wellenreuther,92067270,771,03-Dec-95,20,0,0,8,0,3400,6150,5900,132,118,2413353,186,80,GK ,10,9,13,8,11,16,14,14,16,10,15,6,3,3,3,10,11,7,1,1,3,10,5,1,10,8,12,14,14,11,9,11,15,3,10,2,11,13,10,14,11,12,11,12,15,10,20,13,12,13,6,14,3,11,12,16,8,13,13,10,8,10,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Timon Wellenreuther,£270Th. ,Bundesliga
15-07-16,17.3.2.23,Dominik Reimann,92072609,771,18-Jun-97,19,0,0,0,0,1000,4600,4600,131,92,288554,185,81,GK ,11,13,14,12,9,13,11,10,14,10,13,5,2,2,2,11,10,8,1,1,2,12,1,1,10,8,12,11,12,9,9,11,8,8,9,5,11,10,7,8,10,11,13,10,12,9,20,10,8,13,5,10,3,10,11,12,11,11,12,10,20,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dominik Furman,£675Th. ,Ligue 1
15-07-16,17.3.2.23,Gregor Kobel,98040383,798,06-Dec-97,18,0,0,0,0,1000,4750,5250,139,100,656071,193,90,GK ,12,12,11,1,15,11,10,15,9,4,10,6,1,1,2,7,9,1,1,1,2,2,3,3,7,10,8,13,10,11,9,14,14,3,2,3,13,10,9,13,8,5,14,6,12,8,20,5,12,10,9,9,4,10,14,11,9,9,12,12,17,2,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gregor Kobel,£360Th. ,Bundesliga
15-07-16,17.3.2.23,Albano Bizzarri,108425,1649,09-Nov-77,38,0,0,0,0,5000,6750,6550,140,129,232186002,188,87,GK ,15,15,15,13,15,16,16,16,15,13,14,4,1,3,3,5,7,5,1,3,2,5,3,3,5,13,14,11,13,13,6,12,16,6,12,2,16,10,12,9,12,13,16,7,13,8,20,10,14,15,5,17,7,11,15,11,13,15,18,19,15,8,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Albano Bizzarri,£180Th. ,Serie A
15-07-16,17.3.2.23,Gianluigi Buffon,11133,776,28-Jan-78,38,161,0,11,0,8700,8700,8750,194,175,232186002,192,91,GK ,14,20,20,16,14,12,17,19,18,16,13,1,1,1,1,9,1,1,1,1,1,8,4,1,8,5,17,17,17,16,7,17,18,12,20,1,20,6,10,8,14,14,14,7,12,8,20,10,15,19,5,17,12,1,12,16,20,18,16,15,14,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.65166E+14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Gianluigi Buffon,£1.80m ,Serie A
15-07-16,17.3.2.23,Marco Storari,11252,776,07-Jan-77,39,0,0,0,0,5500,6700,6750,150,135,654286,187,76,GK ,12,13,14,11,15,9,11,18,13,12,10,8,2,1,3,8,11,5,2,2,2,10,2,6,9,10,16,14,16,16,8,15,15,5,11,6,16,8,10,8,13,11,12,5,15,7,20,11,12,17,7,16,3,10,15,11,14,16,16,14,14,8,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marco Storari,£270Th. ,Serie A
15-07-16,17.3.2.23,Bogdan Lobont,120515,790,18-Jan-78,38,85,0,10,0,4500,5550,5550,140,111,54707,183,78,GK ,13,11,13,13,10,15,10,13,13,12,14,9,1,1,2,8,11,1,1,2,1,8,1,3,7,10,13,12,13,14,6,12,18,15,17,5,10,16,17,8,11,11,12,7,15,9,20,12,11,18,4,16,7,10,16,14,14,15,14,17,15,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.6295E+14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bogdan Lobont,£90Th. ,Serie A
15-07-16,17.3.2.23,Rafael,19016415,1651,20-May-90,26,3,0,0,0,4500,6500,6450,145,128,3074868,186,83,GK ,12,13,13,8,15,13,14,14,11,12,11,6,3,3,3,12,8,4,3,3,1,11,2,1,8,7,13,13,13,11,12,10,13,2,10,5,14,13,13,13,15,13,14,7,14,13,20,14,12,13,5,13,10,11,11,12,13,14,13,14,12,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rafael,£1.53m ,Serie A
15-07-16,17.3.2.23,Neto,19030933,1651,19-Jul-89,26,0,0,0,0,5500,6900,7200,154,144,10605911,192,84,GK ,13,14,13,6,15,10,15,16,14,13,12,9,3,3,2,10,12,6,3,3,3,9,2,1,8,8,14,12,14,15,11,14,13,6,8,3,14,10,12,12,15,15,15,7,14,13,20,14,16,8,7,10,6,12,12,15,12,13,11,11,12,8,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neto,£5.40m ,Serie A
15-07-16,17.3.2.23,Alisson,19058734,1651,02-Oct-92,23,9,0,5,0,4750,7900,7300,157,145,35047195,191,91,GK ,13,12,15,12,14,13,16,15,8,6,14,4,3,3,3,4,8,9,3,3,1,7,2,1,4,6,15,14,16,15,3,15,14,5,14,3,14,13,12,13,14,15,15,5,8,13,20,13,15,11,12,14,7,12,8,15,9,13,12,11,11,9,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alisson,£6.30m ,Serie A
15-07-16,17.3.2.23,Gabriel,19122782,1651,27-Sep-92,23,1,0,20,0,3250,6200,6050,146,120,2357100,193,90,GK ,13,12,13,9,14,9,12,15,14,13,12,1,1,1,1,8,1,4,1,8,1,10,1,1,8,11,13,12,12,13,8,11,14,3,10,1,13,11,9,11,14,16,16,5,14,13,20,16,15,13,6,7,10,1,13,14,14,11,15,16,15,7,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gabriel,£1.26m ,Serie A
15-07-16,17.3.2.23,Josip Posavec,24046644,761,10-Mar-96,20,0,0,1,0,2510,5323,6050,140,123,4550374,190,80,GK ,14,12,12,9,13,14,12,14,15,13,12,7,2,2,3,10,11,6,3,3,2,10,3,1,8,6,14,12,14,14,6,12,14,6,6,4,15,10,10,10,14,11,14,8,14,10,20,10,8,15,5,14,5,11,15,13,12,18,14,13,15,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Josip Posavec,£1.62m ,Serie A
15-07-16,17.3.2.23,Wojciech Szczesny,28009478,787,18-Apr-90,26,27,0,9,0,6000,7600,7600,153,152,70095512,195,75,GK ,17,15,14,16,16,15,18,16,16,7,13,7,3,2,1,7,10,5,3,2,2,7,6,1,7,15,12,16,16,12,8,12,15,7,8,4,14,12,12,10,16,12,18,8,12,13,20,10,15,13,5,14,8,13,17,19,14,15,10,9,11,18,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wojciech Szczesny,£15.30m ,Premier League
15-07-16,17.3.2.23,Rubinho,302583,1651,04-Aug-82,33,0,0,0,0,3500,5050,5100,120,102,1910,186,85,GK ,13,11,10,9,13,11,14,12,13,12,9,3,2,2,2,10,8,10,1,2,1,9,2,3,8,9,13,14,13,9,8,11,13,9,8,9,14,11,11,10,10,11,14,6,15,10,20,10,10,16,13,14,5,10,18,12,14,12,14,12,11,10,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rubinho,£45Th. ,Serie A
15-07-16,17.3.2.23,Da Costa,317738,1651,12-Nov-83,32,0,0,0,0,2000,5900,6000,130,121,557972,186,81,GK ,14,12,12,8,13,14,12,15,7,12,14,4,1,2,2,6,8,8,1,2,3,9,1,3,10,9,9,13,12,12,11,12,13,7,8,2,13,11,10,9,14,10,14,7,13,8,20,13,10,13,4,12,3,11,8,13,16,14,12,12,12,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David Costas,£900Th. ,LaLiga
15-07-16,17.3.2.23,Rafael,3301461,1651,03-Mar-82,34,0,0,0,0,4250,6050,6200,135,125,232186002,187,80,GK ,13,12,15,13,12,17,14,15,9,10,11,6,3,3,2,9,11,1,3,1,2,8,4,2,9,10,12,13,11,9,7,9,10,7,9,5,15,8,12,11,15,14,16,5,13,10,20,12,12,8,3,13,12,11,12,9,14,10,15,9,14,1,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rafael,£1.53m ,Serie A
