GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,10/11 games,10/11 goals/conceded,10/11 assists/clean,10/11 minutes,11/12 games,11/12 goals/conceded,11/12 assists/clean,11/12 minutes,12/13 games,12/13 goals/conceded,12/13 assists/clean,12/13 minutes,13/14 games,13/14 goals/conceded,13/14 assists/clean,13/14 minutes,14/15 games,14/15 goals/conceded,14/15 assists/clean,14/15 minutes,15/16 games,15/16 goals/conceded,15/16 assists/clean,15/16 minutes,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,current league,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes
19/6/2011,Yacine Brahimi,34002647,769,2/8/1990,21,0,0,5,1,4350,5450,5450,160,121,276095,175,65,AM RLC,2,1,1,1,3,2,1,5,2,1,1,12,12,15,7,16,13,5,10,5,1,13,12,2,16,6,10,7,13,11,14,10,13,16,7,13,5,7,10,16,15,12,7,10,15,13,20,14,7,13,6,14,6,8,8,16,14,11,12,14,14,8,1,1,15,20,18,18,20,AM RLC,506,1,1,1,20,18,18,1,1,1,1,15,12,12,1,1,2250000000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yacine Brahimi,£2.70m ,30.0,175.0,Forward - Left Winger,right,Al-Rayyan SC,26.0,6.0,3.0,1509.0,28.0,3.0,2.0,1130.0,28.0,0.0,2.0,1916.0,36.0,3.0,3.0,2858.0,42.0,13.0,10.0,2835.0,44.0,9.0,10.0,3245.0,31.0,7.0,4.0,1927.0,49.0,12.0,10.0,3914.0,49.0,13.0,9.0,3429.0,Ligue 1,23.0,15.0,5.0,2040.0,3.0,1.0,1.0,270.0,
19/6/2011,Xavier Annunziata,67024746,796,8/31/1987,23,0,0,0,0,3800,5800,5800,136,114,361060,179,66,AM LC,2,1,1,2,1,3,1,4,1,2,1,10,13,14,10,13,9,8,9,4,5,13,10,5,14,13,11,9,11,11,11,11,10,12,8,12,7,13,13,15,13,10,9,5,15,13,20,13,13,14,7,14,6,5,13,14,6,16,11,6,1,6,1,1,9,20,10,20,15,AM LC,504,1,1,10,15,20,10,1,1,1,1,5,9,1,1,1,128.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xavier Annunziata,£360Th. ,33.0,177.0,Forward - Left Winger,nan,Without Club,32.0,12.0,0.0,2581.0,9.0,1.0,0.0,368.0,22.0,0.0,2.0,684.0,33.0,1.0,0.0,1896.0,11.0,1.0,0.0,610.0,nan,nan,nan,nan,32.0,4.0,1.0,2290.0,24.0,3.0,0.0,1852.0,nan,nan,nan,nan,LaLiga,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Wesley Sneijder,856882,784,6/9/1984,27,75,21,1,0,8500,8650,8650,177,172,13822413,170,67,M/AM C,1,3,3,1,2,1,1,4,1,3,1,16,16,14,12,17,18,7,18,5,8,18,13,11,17,15,16,13,13,14,19,16,18,17,14,14,13,16,15,14,16,12,6,15,14,12,20,17,11,15,15,17,14,17,16,19,15,17,16,11,7,12,1,1,16,20,11,14,20,M/AM C,521,1,1,1,20,14,11,1,1,1,7,16,11,9,1,1,1073873792.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wesley Sneijder,£28.80m ,36.0,170.0,Midfielder - Attacking Midfield,both,Retired,39.0,7.0,11.0,3141.0,28.0,5.0,6.0,1955.0,24.0,6.0,4.0,1601.0,42.0,17.0,9.0,3381.0,44.0,14.0,7.0,3643.0,40.0,5.0,10.0,3197.0,33.0,5.0,17.0,2359.0,24.0,10.0,6.0,1950.0,11.0,6.0,1.0,832.0,Serie A,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Wesley,19040469,1651,6/24/1987,23,2,0,0,0,5600,7000,7050,156,140,3503470,179,63,DM/M RC,3,1,2,3,1,3,3,3,1,1,1,12,14,13,9,15,7,8,10,10,13,15,11,12,15,17,10,15,8,10,10,8,15,14,10,13,9,14,18,17,16,8,9,14,14,15,20,17,7,12,7,11,12,17,14,13,13,12,11,8,12,5,14,12,20,15,15,1,20,DM/M RC,423,1,1,10,15,1,10,1,1,14,18,20,1,15,1,12,1074790484.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wesley,£4.05m ,33.0,179.0,Midfielder - Central Midfield,right,Avaí Futebol Clube (SC),25.0,1.0,3.0,1945.0,10.0,1.0,1.0,461.0,34.0,7.0,9.0,2823.0,26.0,2.0,2.0,2089.0,27.0,1.0,2.0,1530.0,30.0,1.0,1.0,1915.0,12.0,0.0,0.0,714.0,17.0,0.0,1.0,919.0,33.0,0.0,1.0,2859.0,Bundesliga,1.0,0.0,0.0,13.0,nan,nan,nan,nan,
19/6/2011,Wes Hoolahan,141922,789,5/20/1982,29,1,0,0,0,3700,5939,6100,135,132,1524521,168,71,AM C,2,1,2,3,2,1,3,6,1,2,2,8,12,15,13,14,11,5,12,2,8,14,15,8,15,8,13,11,15,12,14,13,15,14,4,14,11,13,12,13,13,14,5,20,11,13,11,10,9,13,2,10,7,12,8,14,16,9,12,14,14,3,1,1,14,20,14,14,20,AM C,501,1,1,12,20,14,14,1,1,1,5,12,14,10,1,1,584000000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Wes Hoolahan,£2.70m ,38.0,168.0,Midfielder - Attacking Midfield,left,Cambridge United,44.0,10.0,7.0,3435.0,37.0,5.0,6.0,2571.0,36.0,4.0,5.0,2558.0,19.0,1.0,3.0,1053.0,40.0,5.0,11.0,2477.0,32.0,4.0,9.0,2155.0,33.0,7.0,11.0,2450.0,34.0,2.0,4.0,1670.0,14.0,2.0,1.0,799.0,Premier League,6.0,0.0,0.0,262.0,7.0,1.0,2.0,545.0,
19/6/2011,Wellington Silva,19086339,1651,1/6/1993,18,0,0,0,0,2750,5600,5600,159,108,1628835,171,68,AM/S LC,1,3,3,1,3,1,2,3,2,1,2,8,11,15,11,14,9,7,9,2,4,11,9,4,15,11,9,9,10,11,12,10,12,16,4,12,5,9,14,14,16,5,5,10,13,13,20,10,5,10,6,9,10,13,8,18,6,12,5,7,8,13,1,1,1,18,13,18,15,AM/S LC,624,1,1,20,15,18,13,1,1,1,1,1,1,1,1,1,34360262672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Wellington Silva,£450Th. ,27.0,170.0,Forward - Right Winger,right,Fluminense Football Club,2.0,0.0,0.0,37.0,16.0,3.0,0.0,858.0,23.0,4.0,0.0,624.0,39.0,3.0,5.0,1808.0,35.0,0.0,7.0,2235.0,45.0,4.0,5.0,3002.0,23.0,2.0,2.0,1322.0,10.0,1.0,2.0,262.0,25.0,1.0,1.0,989.0,LaLiga,16.0,2.0,1.0,792.0,nan,nan,nan,nan,
19/6/2011,Vladimir Weiss,4001874,794,11/30/1989,21,18,1,7,0,5300,6800,6800,169,131,1475550,176,69,M/AM RLC,1,3,2,3,2,3,1,2,2,2,1,13,14,15,12,15,13,3,12,3,3,13,9,5,15,9,15,10,11,11,15,10,15,15,7,15,5,11,11,16,15,16,6,4,13,15,20,14,9,12,8,13,7,13,15,14,9,14,14,9,15,7,1,1,17,20,20,17,15,M/AM RLC,526,1,1,7,15,14,20,1,1,1,1,15,17,15,1,1,70400000000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Vladimir Weiss,£3.15m ,30.0,173.0,Forward - Left Winger,right,Slovan Bratislava,35.0,5.0,15.0,1858.0,33.0,4.0,5.0,2146.0,23.0,5.0,5.0,1492.0,39.0,11.0,10.0,2585.0,31.0,10.0,7.0,2060.0,24.0,10.0,5.0,1882.0,21.0,10.0,4.0,1821.0,7.0,5.0,1.0,500.0,20.0,8.0,2.0,1431.0,LaLiga,8.0,1.0,0.0,292.0,6.0,0.0,2.0,188.0,
19/6/2011,Vítor,741748,788,1/7/1984,27,0,0,0,0,1126,5000,5000,113,108,140261,169,69,M/AM C,2,3,1,2,2,3,2,1,2,1,2,13,13,12,10,11,14,7,10,7,10,13,14,10,11,12,10,12,13,13,14,12,13,11,13,10,9,13,15,14,13,13,8,7,9,14,20,10,7,13,7,12,11,12,10,11,16,13,14,14,14,8,1,1,17,20,11,14,20,M/AM C,521,1,1,1,20,14,11,1,1,1,1,17,1,1,1,1,4194432.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19/6/2011,Valter Birsa,7581802,795,8/7/1986,24,47,3,11,5,5200,7205,6400,140,131,909909,184,79,AM LC,2,1,3,2,3,2,3,3,1,2,1,14,13,13,11,14,15,7,14,5,6,14,14,5,14,7,12,11,13,12,14,11,13,14,7,11,9,13,12,13,13,14,10,20,14,11,15,13,13,13,7,17,6,8,11,15,12,12,14,16,16,6,1,1,14,20,14,20,16,AM LC,504,1,1,10,16,20,14,1,1,1,1,10,14,14,1,1,1073742080.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valter Birsa,£2.25m ,34.0,184.0,Midfielder - Attacking Midfield,left,Cagliari Calcio,42.0,6.0,2.0,2778.0,12.0,2.0,0.0,485.0,18.0,2.0,4.0,656.0,21.0,2.0,2.0,1101.0,36.0,0.0,1.0,2359.0,36.0,6.0,7.0,2471.0,37.0,7.0,9.0,2881.0,36.0,3.0,7.0,2639.0,31.0,2.0,2.0,1534.0,Serie A,15.0,0.0,0.0,475.0,nan,nan,nan,nan,
19/6/2011,Valdo,824071,12,4/23/1981,30,1,0,6,2,4750,6500,6750,142,135,736970,184,78,AM/S RC,3,2,3,1,2,2,1,1,2,2,3,10,15,14,12,14,9,10,9,8,5,12,15,9,14,11,13,10,12,11,12,13,15,14,10,16,6,9,9,16,15,6,12,8,13,15,20,14,10,14,12,11,12,16,15,15,15,15,15,10,15,10,1,1,15,20,20,10,17,AM/S RC,513,1,1,16,17,10,20,1,1,1,1,1,10,15,1,1,17600000000000.0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Valdo,£2.25m ,39.0,184.0,Forward - Right Winger,right,Without Club,33.0,2.0,8.0,2322.0,36.0,6.0,7.0,2974.0,22.0,0.0,1.0,992.0,9.0,0.0,0.0,477.0,10.0,1.0,0.0,368.0,nan,nan,nan,nan,19.0,1.0,0.0,748.0,30.0,5.0,1.0,2459.0,16.0,1.0,0.0,844.0,LaLiga,16.0,0.0,0.0,663.0,nan,nan,nan,nan,
19/6/2011,Tuncay Sanli,458089,799,1/16/1982,29,80,22,14,10,6950,6400,7100,148,132,1403399,182,70,AM RLC,3,2,2,2,1,2,1,1,1,3,3,7,12,13,12,11,5,12,10,8,6,13,12,7,13,18,13,17,9,15,13,12,18,15,14,15,8,16,15,13,14,10,11,14,16,14,20,15,11,13,10,14,5,14,8,17,15,12,12,11,11,12,1,1,14,20,16,18,20,AM RLC,506,1,1,14,20,18,16,1,1,1,1,14,11,12,1,1,20300000000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,
19/6/2011,Tunay Torun,35018672,799,4/21/1990,21,1,0,5,0,3750,5750,5950,142,109,473144,179,72,AM/S RLC,2,3,2,2,2,1,2,6,2,2,2,10,9,14,11,14,8,6,7,4,4,13,7,6,15,8,10,5,11,8,12,10,10,14,4,12,6,7,8,14,13,9,8,20,11,12,10,9,11,5,11,4,10,10,14,17,9,9,10,5,7,2,1,1,14,20,16,15,20,AM/S RLC,516,1,1,17,20,15,16,1,1,1,1,10,10,14,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tunay Torun,£1.13m ,30.0,176.0,Forward - Right Winger,right,Caykur Rizespor,10.0,3.0,2.0,645.0,25.0,5.0,0.0,1214.0,16.0,1.0,1.0,723.0,17.0,3.0,1.0,550.0,31.0,5.0,9.0,2287.0,32.0,2.0,6.0,1874.0,29.0,3.0,7.0,2041.0,11.0,0.0,1.0,554.0,26.0,0.0,2.0,1316.0,Bundesliga,9.0,1.0,0.0,426.0,3.0,0.0,0.0,79.0,
19/6/2011,Torsten Oehrl,8718378,771,1/7/1986,25,0,0,0,0,4050,6000,6000,130,120,102068,191,84,AM/S C,3,2,1,1,1,3,3,4,1,2,2,10,8,11,14,11,10,14,12,7,5,11,11,9,12,10,13,13,13,11,10,11,10,9,10,13,7,13,12,12,9,14,16,13,13,12,20,12,14,12,12,10,12,11,7,10,15,11,11,18,12,11,1,1,9,20,1,1,20,AM/S C,511,1,1,20,20,1,1,1,1,1,1,9,1,1,1,1,262144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Torsten Oehrl,£1.13m ,34.0,192.0,Forward - Centre-Forward,right,Retired,32.0,8.0,7.0,2086.0,18.0,5.0,2.0,1419.0,28.0,1.0,1.0,1224.0,16.0,2.0,2.0,893.0,nan,nan,nan,nan,28.0,9.0,1.0,2038.0,16.0,5.0,1.0,1070.0,nan,nan,nan,nan,nan,nan,nan,nan,Bundesliga,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Toni Kroos,156772,771,1/4/1990,21,18,0,10,2,6600,7950,7950,175,149,7855047,182,74,M/AM LC,1,1,3,1,1,2,3,6,2,1,2,16,18,13,14,19,15,6,17,6,6,18,14,10,17,7,13,8,15,9,17,16,8,11,9,8,11,15,8,11,13,8,9,17,12,13,20,12,10,10,3,14,6,15,16,12,16,9,13,15,18,4,1,1,20,19,14,16,20,M/AM LC,414,1,1,1,19,16,14,1,1,1,10,20,14,13,1,1,4510000000000000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Toni Kroos,£20.70m ,30.0,183.0,Midfielder - Central Midfield,right,Real Madrid,37.0,2.0,8.0,2409.0,51.0,7.0,19.0,4095.0,37.0,9.0,8.0,2857.0,51.0,4.0,9.0,3931.0,55.0,2.0,14.0,4600.0,44.0,1.0,13.0,3741.0,48.0,4.0,16.0,4170.0,43.0,5.0,10.0,3570.0,43.0,1.0,6.0,3431.0,Bundesliga,45.0,6.0,9.0,3569.0,5.0,0.0,0.0,323.0,
19/6/2011,Tomas Rosicky,130701,763,10/4/1980,30,80,20,2,0,6000,7755,6900,165,141,791147,179,71,M/AM RLC,2,3,3,1,1,3,1,3,3,1,1,15,13,12,11,16,14,7,13,7,9,15,12,10,17,10,13,11,14,13,15,14,14,15,12,15,12,15,13,12,13,12,8,15,8,13,20,12,9,11,7,14,19,14,15,18,16,14,17,14,18,4,1,1,18,20,16,17,20,M/AM RLC,526,1,1,1,20,17,16,1,1,1,1,18,16,15,1,1,141000000000000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Tomas Kosicky,£180Th. ,34.0,197.0,Goalkeeper,right,Debreceni VSC,0.0,0.0,0.0,0.0,3.0,3.0,2.0,203.0,6.0,6.0,2.0,540.0,42.0,56.0,11.0,3810.0,28.0,32.0,10.0,2486.0,5.0,5.0,1.0,450.0,7.0,14.0,1.0,630.0,15.0,21.0,6.0,1350.0,13.0,14.0,4.0,1098.0,Serie A,20.0,27.0,7.0,1772.0,0.0,0.0,0.0,0.0,
19/6/2011,Tom Cleverley,28000906,765,8/12/1989,21,0,0,16,0,4850,7100,7100,160,136,3081614,175,67,M/AM RLC,2,2,2,2,2,2,2,2,2,2,2,11,15,13,13,14,6,9,14,9,9,14,4,10,14,13,13,13,14,10,10,10,18,12,9,14,9,15,15,14,11,12,8,13,15,14,20,14,11,14,10,10,9,16,7,11,14,16,16,12,12,2,1,1,19,20,18,18,20,M/AM RLC,526,1,1,1,20,18,17,1,1,1,1,19,18,18,1,1,2250000000000000.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom Cleverley,£7.65m ,31.0,175.0,Midfielder - Central Midfield,right,Watford FC,25.0,4.0,2.0,1632.0,17.0,0.0,4.0,944.0,33.0,4.0,4.0,2353.0,31.0,1.0,1.0,2227.0,38.0,3.0,0.0,3098.0,30.0,2.0,6.0,2319.0,29.0,0.0,3.0,1958.0,25.0,1.0,3.0,2008.0,17.0,1.0,1.0,662.0,Premier League,19.0,1.0,0.0,1000.0,7.0,1.0,0.0,506.0,
19/6/2011,Tolgay Arslan,91003495,799,8/16/1990,20,0,0,1,0,3650,6000,6000,144,120,1711244,179,76,AM C,2,2,2,2,2,2,2,3,3,1,3,8,10,15,13,13,11,7,12,5,6,13,11,6,14,11,11,13,13,13,13,11,8,8,10,11,4,11,13,12,13,11,8,16,13,12,20,13,9,7,14,10,7,10,9,16,13,7,8,4,7,7,1,1,15,20,10,10,20,AM C,501,1,1,12,20,10,10,1,1,1,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tolgay Arslan,£1.35m ,30.0,180.0,Midfielder - Central Midfield,both,Udinese Calcio,35.0,6.0,5.0,2427.0,9.0,1.0,0.0,442.0,26.0,0.0,1.0,1664.0,37.0,1.0,3.0,2834.0,37.0,2.0,2.0,2309.0,7.0,0.0,1.0,222.0,44.0,0.0,8.0,2540.0,43.0,0.0,3.0,2590.0,28.0,1.0,0.0,1669.0,Bundesliga,21.0,2.0,1.0,1034.0,4.0,0.0,0.0,247.0,
19/6/2011,Tolga Cigerci,91107170,771,3/23/1992,19,0,0,0,0,4250,5850,5850,175,117,2818169,185,75,M/AM C,2,1,1,3,3,3,2,2,3,2,3,11,12,13,12,13,11,11,10,6,12,13,10,12,13,10,12,9,12,11,12,13,11,10,2,11,12,13,12,12,13,10,12,9,13,13,20,12,11,10,10,10,9,10,3,10,10,10,10,11,10,5,1,1,20,17,1,1,20,M/AM C,411,1,1,1,17,1,1,1,1,1,15,20,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tolga Cigerci,£720Th. ,28.0,185.0,Midfielder - Central Midfield,right,Fenerbahce SK,22.0,3.0,3.0,1579.0,17.0,3.0,1.0,1160.0,19.0,1.0,0.0,1274.0,20.0,1.0,3.0,1577.0,2.0,0.0,0.0,76.0,21.0,0.0,2.0,1221.0,25.0,0.0,0.0,1922.0,24.0,6.0,0.0,1605.0,2.0,0.0,0.0,90.0,Bundesliga,33.0,2.0,4.0,2093.0,3.0,0.0,0.0,174.0,
19/6/2011,Timo Gebhart,35014477,771,4/12/1989,22,0,0,3,1,4750,6650,6650,157,133,3549968,182,78,M/AM RLC,3,3,1,1,3,3,3,8,3,1,1,11,14,16,12,15,12,6,10,8,10,13,14,8,16,16,7,15,14,6,7,7,14,17,9,10,6,3,14,17,18,15,10,6,6,15,20,12,10,8,14,10,10,12,4,17,9,13,8,9,7,15,1,1,17,20,18,16,20,M/AM RLC,526,1,1,15,20,16,18,1,1,1,1,10,15,17,1,1,2320000000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Timo Gebhart,£2.25m ,31.0,183.0,Midfielder - Attacking Midfield,right,FC Memmingen,34.0,6.0,8.0,2151.0,13.0,0.0,0.0,313.0,19.0,2.0,2.0,1172.0,7.0,0.0,0.0,206.0,9.0,1.0,1.0,555.0,7.0,0.0,0.0,324.0,21.0,6.0,4.0,1394.0,12.0,5.0,4.0,793.0,13.0,3.0,5.0,778.0,Bundesliga,31.0,5.0,2.0,1273.0,1.0,0.0,0.0,90.0,
19/6/2011,Tim Cahill,108267,1435,12/6/1979,31,53,24,0,0,7150,8250,7750,162,152,2759221,178,69,M/AM C,3,2,1,1,2,3,3,10,3,3,2,5,12,12,14,14,11,19,12,5,13,14,15,13,14,18,18,19,15,16,9,14,17,10,16,16,16,16,18,11,16,15,15,10,18,13,20,17,15,13,14,17,12,13,13,15,17,15,15,13,13,12,1,1,18,20,12,1,20,M/AM C,521,1,1,13,20,1,1,1,1,1,7,18,1,12,1,1,65576.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tim Cahill,£4.50m ,40.0,178.0,Midfielder - Attacking Midfield,right,Retired,28.0,9.0,4.0,2084.0,55.0,4.0,7.0,4150.0,29.0,12.0,5.0,2453.0,28.0,3.0,2.0,1751.0,35.0,12.0,6.0,3083.0,17.0,4.0,0.0,1371.0,21.0,11.0,1.0,1394.0,16.0,0.0,0.0,157.0,11.0,2.0,1.0,518.0,Premier League,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Tim Borowski,6000749,771,5/2/1980,31,33,2,15,0,6350,6600,6600,150,137,1586655,194,84,M/AM C,3,3,2,1,2,1,1,1,1,1,3,11,15,8,16,13,11,14,15,7,8,15,14,8,13,11,17,12,17,15,15,16,15,9,12,9,10,14,7,8,8,14,16,17,9,15,20,12,14,13,11,16,14,16,12,17,14,14,14,13,11,6,1,1,20,16,9,14,20,M/AM C,411,1,1,1,16,10,9,1,1,1,14,20,14,9,1,1,8800000000000.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tim Borowski,£900Th. ,40.0,194.0,Midfielder - Central Midfield,both,Retired,17.0,1.0,0.0,1083.0,2.0,0.0,0.0,106.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Bundesliga,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Tiago Terroso,55008432,788,1/13/1988,23,0,0,0,0,1250,4500,4500,121,106,107428,178,78,M/AM LC,2,2,2,2,2,2,2,2,2,3,3,13,13,13,10,13,12,9,11,8,10,13,13,11,13,10,13,10,12,11,13,12,12,11,9,12,13,13,13,12,12,12,10,20,12,13,5,11,10,12,7,10,7,12,16,12,15,11,13,14,14,6,1,1,17,20,1,17,20,M/AM LC,524,1,1,1,20,5,1,1,1,1,1,16,17,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tiago Terroso,£900Th. ,32.0,178.0,Midfielder - Defensive Midfield,left,AD Esposende,36.0,4.0,0.0,2988.0,18.0,0.0,0.0,1101.0,18.0,0.0,0.0,1267.0,19.0,1.0,1.0,996.0,1.0,0.0,0.0,22.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
