GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK/AerialAbility,GK/CommandOfArea,GK/Communication,GK/Eccentricity,GK/Handling,GK/Kicking,GK/OneOnOnes,GK/Reflexes,GK/RushingOut,GK/TendencyToPunch,GK/Throwing,Tech/Corners,Tech/Crossing,Tech/Dribbling,Tech/Finishing,Tech/FirstTouch,Tech/Freekicks,Tech/Heading,Tech/LongShots,Tech/Longthrows,Tech/Marking,Tech/Passing,Tech/PenaltyTaking,Tech/Tackling,Tech/Technique,Mental/Aggression,Mental/Anticipation,Mental/Bravery,Mental/Composure,Mental/Concentration,Mental/Vision,Mental/Decisions,Mental/Determination,Mental/Flair,Mental/Leadership,Mental/OffTheBall,Mental/Positioning,Mental/Teamwork,Mental/Workrate,Phy/Acceleration,Phy/Agility,Phy/Balance,Phy/Jumping,Phy/LeftFoot,Phy/NaturalFitness,Phy/Pace,Phy/RightFoot,Phy/Stamina,Phy/Strength,Hidden/Consistency,Hidden/Dirtiness,Hidden/ImportantMatches,Hidden/InjuryProness,Hidden/Versatility,Personality/Adaptability,Personality/Ambition,Personality/Loyalty,Personality/Pressure,Personality/Professional,Personality/Sportsmanship,Personality/Temperament,Personality/Controversy,Positions/PositionsDesc,Positions/PositionsDescVal,Positions/Striker,Positions/AttackingMidfielder,Positions/Centre,Positions/Defender,Positions/DefensiveMidfielder,Positions/Goalkeeper,Positions/Left,Positions/Midfielder,Positions/Right,Positions/Sweeper,Positions/WingBack,Positions/AttackingMidCentral,Positions/AttackingMidLeft,Positions/AttackingMidRight,Positions/DefenderCentral,Positions/DefenderLeft,Positions/DefenderRight,Positions/MidfielderCentral,Positions/MidfielderLeft,Positions/MidfielderRight,Positions/WingBackLeft,Positions/WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
29/6/2010,Emanuele Giaccherini,7990445,776,8/5/1985,24,0,0,0,0,1000,6000,6000,155,138,4841440,160,67,M/AM RLC,1,3,2,2,1,3,2,3,3,2,3,12,13,16,14,8,8,10,14,5,5,13,12,9,14,16,11,15,10,10,12,11,16,17,9,14,7,14,13,16,16,15,3,12,14,12,20,12,6,15,12,13,3,18,8,18,16,10,14,11,5,11,M/AM RLC,416,14,20,15,1,1,1,20,20,20,1,1,15,20,20,1,1,1,15,18,18,1,1,4432410000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Emanuele Giaccherini,Â£4.50m ,Serie A,
29/6/2010,Diogo Gomes,19001089,1651,9/12/1985,24,0,0,0,0,1000,4900,4900,114,104,400022,183,75,M LC,3,3,2,2,1,1,1,3,1,3,1,6,6,9,10,12,6,9,12,7,8,14,12,11,11,15,9,9,7,9,13,13,11,12,9,16,14,16,16,13,11,9,12,20,13,12,5,11,14,8,14,7,7,10,11,10,11,11,10,12,12,5,M LC,404,1,10,18,1,1,1,20,20,1,1,1,10,1,1,1,1,1,18,20,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diogo Gomes,Â£630Th. ,Liga NOS,
29/6/2010,Diego Valeri,959917,1649,5/1/1986,24,0,0,2,1,3000,6250,6250,150,130,3449385,178,75,M RLC,1,1,1,2,2,3,1,3,2,1,3,15,14,15,12,14,8,7,12,6,11,14,15,12,15,10,13,13,14,16,14,14,17,13,10,13,12,14,15,11,11,13,7,12,11,11,20,12,13,13,7,10,13,16,16,12,19,13,20,18,15,14,M RLC,406,1,14,20,1,1,1,18,20,17,1,1,14,13,13,1,1,1,20,18,17,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diego VÃ¡leri,Â£1.80m ,LaLiga,
29/6/2010,David Silva,7458280,796,1/8/1986,24,38,7,9,7,6806,8250,8250,175,165,67304137,170,67,M/AM RLC,1,2,1,1,2,2,3,5,2,2,2,15,16,18,13,19,12,8,12,7,5,18,13,8,19,10,13,11,17,15,19,15,15,19,10,16,8,13,11,16,18,10,5,20,11,13,11,12,7,13,9,13,13,13,13,16,13,15,11,12,13,7,M/AM RLC,416,9,20,19,1,4,1,20,20,15,1,3,19,20,15,1,1,1,15,15,15,3,1,2251820000000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,David Silva,Â£28.80m ,Premier League,
29/6/2010,David Edwards,5111978,801,2/3/1986,24,19,3,9,1,3481,6150,5900,130,118,4322601,186,71,M/AM RC,3,2,3,3,2,2,3,4,2,1,2,8,10,13,8,13,8,11,8,2,8,14,10,11,12,10,11,10,12,10,10,14,13,13,10,15,10,14,18,11,10,14,14,10,17,12,20,16,11,13,3,12,6,9,10,15,13,10,15,15,13,1,M/AM RC,413,4,20,20,1,1,1,1,20,15,1,1,20,1,15,1,1,1,20,1,15,1,1,36.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David Edwards,Â£2.25m ,Premier League,
29/6/2010,Danilo Dias,2108261,1651,11/6/1985,24,0,0,0,0,2250,5500,5950,132,119,1212235,173,63,M/AM C,2,2,2,3,3,3,2,6,3,1,1,13,14,14,13,14,13,7,12,7,7,13,13,7,14,7,14,9,11,11,15,13,12,15,9,15,8,10,11,12,12,7,8,10,12,13,20,10,8,14,6,12,10,10,7,14,7,6,12,5,1,9,M/AM C,411,12,20,20,1,1,1,10,20,12,1,1,20,10,12,1,1,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danilo Dias,Â£630Th. ,Liga NOS,
29/6/2010,Claudio Marchisio,1400716,776,1/19/1986,24,6,0,19,1,5852,7650,7650,170,153,19866260,180,71,DM/M C,3,1,3,3,2,1,2,6,2,1,3,13,12,13,11,15,10,8,12,9,14,15,15,14,14,13,15,15,14,14,14,16,15,13,15,13,14,16,14,14,14,14,10,11,13,13,20,15,13,14,6,14,7,13,10,16,12,15,14,14,14,8,DM/M C,421,1,10,20,1,18,1,12,20,8,1,1,10,9,1,1,1,1,20,12,8,1,1,549760000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Claudio Marchisio,Â£16.20m ,Serie A,
29/6/2010,Ciprian Deac,7546156,790,2/16/1986,24,5,0,9,1,4096,6400,6400,140,128,5999998,177,70,M/AM RLC,3,2,3,3,3,3,2,7,3,3,3,5,12,15,11,14,11,12,8,8,5,14,12,7,12,10,12,12,13,12,13,11,13,15,11,13,12,12,13,14,14,10,11,20,14,13,11,13,12,13,8,13,7,13,12,11,14,12,11,9,9,5,M/AM RLC,416,7,20,17,1,1,1,20,20,17,1,1,17,20,17,1,1,1,15,15,15,1,1,70919000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Ciprian Deac,Â£1.13m ,Bundesliga,
29/6/2010,Christian Schlösser,8708275,771,7/15/1985,24,0,0,0,0,1000,3500,3500,115,81,331063,183,71,M/AM RC,3,3,3,2,1,1,2,4,1,1,3,8,11,13,9,13,4,9,9,3,7,7,9,9,13,6,13,9,13,7,10,10,9,6,7,11,9,12,13,13,10,13,14,5,15,11,20,9,9,10,7,6,9,10,8,11,13,19,6,6,9,11,M/AM RC,413,8,20,20,1,5,1,10,20,20,1,1,20,10,20,1,1,1,15,8,15,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Christian Schulz,Â£4.05m ,Bundesliga,
29/6/2010,Christian Gentner,8707887,771,8/14/1985,24,4,0,11,1,4100,6850,6850,156,145,18252297,189,81,M/AM RLC,3,1,1,1,2,2,1,5,3,2,2,10,16,13,7,14,9,12,7,10,11,13,8,10,14,14,9,12,7,10,16,15,9,9,12,14,10,16,17,15,10,13,16,20,17,15,17,17,11,11,8,12,4,17,13,14,18,12,12,10,8,19,M/AM RLC,416,1,16,20,1,14,1,19,20,16,1,1,16,16,15,1,1,1,20,19,16,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Christian Gentner,Â£4.50m ,Bundesliga,
29/6/2010,Christian Eggert,35006386,771,1/16/1986,24,0,0,0,0,750,4500,4500,100,90,737213,180,74,DM C,3,2,2,3,3,2,2,5,2,1,1,4,7,12,7,10,8,6,9,1,12,8,8,11,10,12,11,4,11,10,10,12,10,4,5,7,11,11,13,9,11,12,4,14,15,12,20,12,6,10,9,8,10,10,12,2,16,13,13,6,5,9,DM C,301,1,1,20,1,20,1,1,15,10,1,1,1,1,1,1,1,1,15,1,10,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Christian Eigler,Â£1.35m ,Bundesliga,
29/6/2010,Cheick Tioté,8170194,24,6/21/1986,24,14,0,0,0,4225,6150,6350,145,130,8000040,180,76,DM/M C,1,2,3,3,3,1,2,7,2,2,2,10,11,13,7,12,10,13,11,6,12,12,10,11,14,17,13,16,15,14,12,13,15,12,10,12,10,12,16,12,14,13,10,12,14,12,20,13,15,10,17,1,5,10,13,9,5,10,9,5,5,12,DM/M C,311,1,1,20,14,20,1,1,17,14,1,14,1,1,1,14,1,14,17,1,1,1,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cheik TiotÃ©,Â£4.50m ,Premier League,
29/6/2010,Charlie Adam,5208257,793,12/10/1985,24,4,0,5,1,4290,6250,6350,140,131,7591611,186,83,M/AM LC,1,3,1,3,3,3,1,1,2,1,2,13,14,14,14,14,13,12,15,10,10,16,16,14,15,13,14,13,13,9,17,10,15,16,15,12,9,15,13,9,10,14,13,20,12,9,12,13,11,15,10,15,5,15,14,15,16,18,13,15,17,2,M/AM LC,414,1,16,20,1,1,1,16,20,1,1,1,16,5,1,1,1,1,20,16,1,1,1,149602000000000.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Charlie Adam,Â£4.05m ,Premier League,
29/6/2010,Carlos Sánchez,78011012,1653,2/6/1986,24,8,1,0,0,4096,5759,5750,145,128,3141362,182,82,DM/M C,1,3,2,3,1,2,1,2,2,1,2,8,11,11,8,13,9,13,10,6,13,13,11,12,13,14,15,14,13,12,12,13,13,8,13,9,12,16,14,13,11,14,11,10,15,12,20,16,14,13,12,14,6,10,12,13,10,13,15,15,12,10,DM/M C,421,1,5,20,10,18,1,1,20,10,1,1,5,1,1,10,1,1,20,1,10,1,1,16777216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carlos SÃ¡nchez,Â£3.33m ,Ligue 1,
29/6/2010,Carlão,2102133,1651,1/19/1986,24,0,0,0,0,1050,5500,5500,140,123,2513011,182,73,DM C,1,2,3,1,1,1,2,4,1,1,3,10,12,9,6,11,12,14,11,9,13,10,10,14,11,15,14,16,12,12,9,12,13,11,7,7,11,14,17,14,12,14,11,20,13,12,8,15,14,13,15,13,11,15,7,14,13,15,14,10,10,8,DM C,301,1,1,20,14,20,1,14,15,1,1,14,1,1,1,12,14,1,15,1,1,14,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carlao,Â£1.44m ,Liga NOS,
29/6/2010,Caio,2100326,1651,5/29/1986,24,0,0,0,0,4250,6000,6700,145,134,7271493,186,85,M/AM C,2,2,3,1,1,1,1,5,1,1,3,15,10,14,12,15,15,11,15,8,3,15,12,6,15,6,13,6,13,12,15,12,6,14,5,13,6,9,7,14,11,14,12,17,4,12,20,8,14,9,6,13,6,10,1,8,10,11,2,10,13,6,M/AM C,411,15,20,20,1,2,1,10,20,12,1,1,20,10,12,1,1,1,15,9,8,1,1,34359738912.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Caio,Â£1.58m ,Bundesliga,
29/6/2010,Blerim Dzemaili,5725580,798,4/12/1986,24,10,0,0,0,3500,6250,6400,145,132,6999999,179,73,DM/M C,3,3,3,1,2,3,1,3,1,3,3,8,11,12,11,15,10,10,14,4,12,15,8,13,15,11,12,13,10,12,12,13,10,8,15,15,12,16,15,13,12,14,9,8,7,12,20,14,11,13,14,10,14,13,9,6,14,8,11,13,13,5,DM/M C,421,1,1,20,10,18,1,1,20,1,1,1,1,1,1,10,1,1,20,1,1,1,1,137439000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Blerim Dzemaili,Â£4.50m ,Serie A,
29/6/2010,Ben Watson,5113515,765,7/9/1985,24,0,0,1,0,3906,6150,6150,143,125,4600253,178,69,M C,1,3,1,1,2,3,2,3,1,3,2,14,11,12,10,14,13,10,13,7,11,14,16,11,13,13,13,15,14,11,12,12,13,15,10,13,12,13,14,12,12,15,11,8,12,12,20,13,11,15,12,12,6,8,10,13,13,10,14,13,13,11,M C,401,1,14,20,1,11,1,1,20,1,1,1,14,1,1,1,1,1,20,1,1,1,1,8796160000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Ben Watson,Â£2.25m ,Premier League,
29/6/2010,Bastian Schulz,8719117,771,7/10/1985,24,0,0,0,0,1500,6100,6100,133,122,1597628,182,75,DM C,3,3,3,2,2,3,2,1,3,3,1,11,10,10,9,12,9,10,11,10,13,13,10,13,12,13,13,14,13,12,7,13,11,9,13,6,12,13,10,11,11,12,11,16,14,11,20,13,11,14,9,11,7,10,12,12,11,12,13,14,12,6,DM C,301,1,1,20,1,20,1,1,15,1,1,1,1,1,1,1,1,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bastian Schulz,Â£450Th. ,Bundesliga,
29/6/2010,Ashley Young,5113149,765,7/9/1985,24,7,0,10,0,5776,7250,7250,165,152,42796855,175,65,M/AM RLC,1,3,3,2,1,3,3,5,3,2,2,16,15,14,14,16,12,6,11,4,3,12,10,5,14,7,14,8,14,13,12,10,13,14,5,15,7,11,13,18,15,13,7,10,15,16,20,14,6,14,5,15,5,13,9,12,12,12,13,7,14,4,M/AM RLC,416,12,20,20,1,1,1,20,20,18,1,1,20,20,18,1,1,1,15,15,15,1,1,70918500000000.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Ashley Young,Â£16.20m ,Premier League,
29/6/2010,Alexandre Raineau,8431044,769,6/21/1986,24,0,0,0,0,1000,5050,5050,130,112,1102166,178,71,DM/M C,1,1,1,2,1,2,2,8,2,1,3,7,11,10,6,12,8,8,11,6,7,13,7,11,13,10,13,13,13,12,14,11,16,11,10,8,12,14,15,13,11,13,9,20,16,13,5,16,11,12,10,14,5,14,12,13,14,14,14,14,14,7,DM/M C,421,1,13,20,12,18,1,13,20,1,1,12,10,13,1,1,12,1,20,13,1,12,1,4398050000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alexandre Raineau,Â£900Th. ,Ligue 1,
29/6/2010,Alexander Tettey,762026,786,4/4/1986,24,5,0,12,0,3300,5804,5800,145,129,8715086,180,75,DM/M C,3,3,3,1,2,1,3,8,2,2,3,5,11,7,10,11,6,10,12,3,12,11,7,13,11,15,16,12,8,11,8,11,15,8,14,14,14,17,19,13,11,12,12,12,17,14,20,18,15,14,10,15,5,9,12,15,14,12,16,14,15,5,DM/M C,311,1,1,20,12,20,1,8,18,1,1,1,1,1,1,12,1,1,18,8,1,1,1,616.0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alexander Tettey,Â£2.70m ,Ligue 1,
29/6/2010,Adlène Guédioura,34001314,5,11/12/1985,24,5,0,0,0,3600,5600,5850,130,120,4600000,185,80,D/DM C,1,2,1,2,2,1,1,5,2,2,1,5,7,11,9,11,15,13,15,7,10,10,4,10,11,19,12,15,14,14,8,10,13,6,16,9,13,16,17,11,11,13,12,9,12,11,20,16,12,18,17,9,8,10,10,11,10,12,10,10,12,16,D/DM C,321,1,1,20,18,20,1,1,15,1,12,1,1,1,1,18,1,1,15,1,1,1,1,256.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AdlÃ¨ne GuÃ©dioura,Â£1.35m ,Premier League,
29/6/2010,Adil Hermach,8437466,34,6/27/1986,24,5,0,1,0,3150,5669,5650,145,126,2680798,177,68,DM/M C,3,2,2,1,1,3,3,4,3,2,2,6,8,11,6,13,7,13,10,6,10,13,8,13,13,12,14,15,13,13,12,12,15,9,10,8,13,15,17,14,13,13,8,10,13,12,20,16,10,14,12,15,9,15,12,14,14,14,14,14,14,7,DM/M C,311,1,1,20,12,20,1,10,16,1,1,10,1,1,1,12,10,1,16,1,1,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adil Hermach,Â£2.88m ,Ligue 1,
29/6/2010,Abou Diaby,8428484,769,5/11/1986,24,8,0,2,0,5625,6750,7500,170,150,-1,188,79,M/AM C,1,2,1,2,1,1,3,3,2,2,2,5,9,15,14,16,8,10,13,8,12,12,10,11,17,12,13,12,14,10,12,9,8,16,6,14,8,11,10,16,18,18,15,14,13,14,20,16,16,6,10,12,16,13,13,12,14,12,14,9,14,6,M/AM C,411,1,16,20,1,10,1,14,20,8,1,1,16,13,7,1,1,1,20,14,8,1,1,5637145092.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abou Diaby,Â£8.10m ,Premier League,
29/6/2010,Yann Jouffre,920075,769,7/23/1984,25,0,0,0,0,1350,5700,5700,140,127,2062479,175,65,M/AM RLC,1,3,1,2,1,1,2,5,2,3,3,14,13,12,8,15,11,8,12,6,6,14,15,10,15,12,12,12,12,12,13,12,15,11,9,10,10,12,13,14,13,12,7,20,11,12,12,15,8,13,8,15,13,12,8,14,14,14,12,15,12,7,M/AM RLC,416,1,20,18,1,12,1,15,20,20,1,1,18,15,20,1,1,1,17,15,15,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yann Jouffre,Â£810Th. ,Ligue 1,
29/6/2010,Wilson Palacios,5397626,376,7/29/1984,25,71,5,0,0,5550,6704,7250,164,149,37143377,178,75,M C,3,1,3,1,2,3,1,2,1,2,1,8,7,15,8,13,11,16,10,8,12,10,13,16,12,14,13,15,12,12,10,11,14,13,9,11,15,17,17,16,13,12,11,15,12,16,20,18,17,14,6,16,5,14,13,12,16,14,16,12,15,10,M C,401,1,13,20,1,13,1,1,20,12,1,1,13,1,12,1,1,1,20,1,12,1,1,2336460000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Wilson Palacios,Â£12.60m ,Premier League,
29/6/2010,Walter Gargano,78000812,1657,7/23/1984,25,31,0,0,0,5000,7200,7000,153,142,24390327,168,65,DM/M C,3,3,3,3,1,2,2,4,1,1,3,10,12,11,8,13,12,5,16,7,14,11,6,12,13,18,12,17,12,14,10,12,14,6,13,12,14,15,16,15,14,13,3,8,18,14,20,19,13,13,11,13,8,5,14,12,14,13,14,10,7,5,DM/M C,311,1,1,20,1,20,1,1,17,1,1,1,1,1,1,1,1,1,17,1,1,1,1,4227072.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Walter Gargano,Â£8.10m ,Serie A,
29/6/2010,Valon Behrami,5724445,798,4/19/1985,25,28,2,4,0,5476,7500,7000,155,148,13491018,186,78,D/WB/M RLC,1,1,1,1,1,1,1,1,1,1,1,4,10,12,9,13,3,8,10,8,11,14,5,16,14,16,14,18,11,12,10,8,18,10,8,14,13,18,19,15,14,14,11,10,15,14,20,19,15,14,16,15,14,14,15,15,10,10,16,8,15,4,D/WB/M RLC,436,1,12,18,18,10,1,15,20,20,1,18,1,9,12,1,7,18,18,15,20,12,18,1374530000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Valon Behrami,Â£7.20m ,Premier League,
29/6/2010,Sulley Muntari,837261,21,8/27/1984,25,56,17,0,0,5184,7200,7400,155,144,10770091,179,76,DM/M C,1,1,1,1,1,1,1,1,1,1,1,12,13,11,12,14,12,8,15,8,14,13,14,17,13,18,13,17,10,11,12,10,17,12,13,16,14,16,17,13,12,17,8,20,14,13,9,17,16,10,19,11,12,16,17,16,14,5,14,7,7,15,DM/M C,421,1,12,20,11,16,1,13,20,1,1,11,12,10,1,1,11,1,20,13,1,11,1,149671000000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Sulley Muntari,Â£7.20m ,Premier League,
29/6/2010,Stefano Guberti,1412282,776,11/6/1984,25,0,0,0,0,4000,7000,7000,153,140,9341592,180,68,M/AM RLC,3,3,2,3,3,1,1,1,2,2,2,12,16,16,11,10,10,7,11,7,8,12,10,8,15,11,11,15,12,11,13,10,14,15,11,15,10,11,12,15,15,11,10,10,18,15,20,15,12,11,9,10,3,14,14,16,13,5,15,12,14,2,M/AM RLC,416,1,20,15,1,1,1,20,20,20,1,1,15,20,20,1,1,1,15,18,18,1,1,34493956099.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Stefano Guberti,Â£3.15m ,Serie A,
29/6/2010,Simone Bentivoglio,7983959,776,5/29/1985,25,0,0,1,0,3750,6150,6150,145,125,1035821,184,79,M/AM C,2,1,1,3,1,1,1,1,2,1,2,4,11,9,9,10,8,9,11,11,10,13,9,11,14,13,10,14,10,10,11,12,12,11,12,14,10,12,9,11,13,9,10,20,15,11,20,10,12,14,5,10,8,13,10,12,7,7,5,10,9,13,M/AM C,411,1,20,20,1,10,1,12,20,10,1,1,20,1,1,1,1,1,20,12,10,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Simone Bentivoglio,Â£1.35m ,Serie A,
29/6/2010,Silva,317371,1651,8/6/1984,25,0,0,0,0,1750,4400,4400,117,98,2273632,178,75,D/DM C,3,2,3,2,3,1,3,1,3,3,3,9,8,9,7,12,14,12,10,6,11,11,10,14,7,10,14,11,8,6,10,13,9,11,14,4,11,13,8,11,10,15,11,11,8,11,20,11,15,9,8,10,5,10,12,9,13,13,14,4,11,11,D/DM C,321,1,1,20,18,20,1,1,15,1,1,1,1,1,1,18,1,1,15,1,1,1,1,35184400000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Silva,Â£180Th. ,Liga NOS,
29/6/2010,Sidi Keita,8434160,31,3/20/1985,25,5,3,0,0,3782,6150,5500,142,123,2751766,177,73,DM C,1,1,1,2,1,2,3,1,1,2,3,6,8,9,6,11,7,16,12,7,14,11,7,13,11,17,14,14,8,10,10,12,14,10,10,9,14,17,16,14,14,14,10,8,15,12,20,15,16,13,17,10,8,4,8,14,12,9,13,11,11,9,DM C,301,1,1,20,1,20,1,1,15,1,1,1,1,1,1,1,1,1,15,1,1,1,1,33554432.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sidi Keita,Â£1.08m ,Ligue 1,
